code,year,end_date,institution_id,industry_code,annual_report_ai_word_freq,annual_report_ai_sentence_freq,annual_report_total_sentences,annual_report_total_words,ai_disclosure_sentence_ratio,ai_disclosure_word_ratio,ai_sentence_per_1000_sentences,ai_word_per_1000_words,annual_trading_shares,float_market_value_thousand,total_market_value_thousand,annual_return_no_cash_dividend,investor_sentiment_proxy_log_trading_volume
000517,2021,2021-12-31,101557,K70,0,0,2083,47557,0.0,0.0,0.0,0.0,3628166752,6142576.5,7832449.31,-0.139655,22.01199333093246
000517,2022,2022-12-31,101557,K70,0,0,2060,46648,0.0,0.0,0.0,0.0,13109866446,7364912.37,9392571.33,0.264228,23.296630947561052
000517,2023,2023-12-31,101557,K70,0,0,2039,45033,0.0,0.0,0.0,0.0,5570767682,6105366.72,7800610.09,-0.061017,22.44079870598472
000517,2024,2024-12-31,101557,K70,3,2,2025,43175,0.0009876543209876543,6.948465547191661e-05,0.9876543209876544,0.06948465547191661,9469682634,5557129.71,7100147.14,0.040816,22.971361230911242
000519,2020,2020-12-31,101559,C35,0,0,2923,62381,0.0,0.0,0.0,0.0,14028465032,13942754.53,13953441.0,0.320866,23.364354319017057
000519,2021,2021-12-31,101559,C35,0,0,2712,57409,0.0,0.0,0.0,0.0,15520970276,37111104.12,37139548.05,1.661677,23.465457867595262
000519,2022,2022-12-31,101559,C35,0,0,2584,57648,0.0,0.0,0.0,0.0,11353573211,27329071.43,27349858.41,-0.261717,23.152798351768794
000519,2023,2023-12-31,101559,C35,0,0,2833,59408,0.0,0.0,0.0,0.0,6868836409,19551528.11,19551528.11,-0.282332,22.650260556200863
000519,2024,2024-12-31,101559,C35,0,0,2794,62286,0.0,0.0,0.0,0.0,8810639052,20122477.29,20122477.29,0.03312,22.899225811494222
000520,2020,2020-12-31,101561,G55,0,0,2060,40349,0.0,0.0,0.0,0.0,1629934014,3441083.75,3441083.75,-0.194313,21.21180536935059
000520,2021,2021-12-31,101561,G55,0,0,2454,50404,0.0,0.0,0.0,0.0,2352525157,3471446.25,3471446.25,0.008824,21.57875512352178
000520,2022,2022-12-31,101561,G55,0,0,2333,47197,0.0,0.0,0.0,0.0,6492155302,3299392.06,3299392.06,-0.049563,22.593860408524577
000520,2023,2023-12-31,101561,G55,0,0,2200,43680,0.0,0.0,0.0,0.0,3087392756,2803471.17,2803471.17,-0.150307,21.85059280372235
000520,2024,2024-12-31,101561,G55,0,0,2281,47546,0.0,0.0,0.0,0.0,11617072986,4736550.57,4736550.57,0.689531,23.175741662233257
000521,2020,2020-12-31,101562,C38,5,5,2652,79355,0.001885369532428356,6.300800201625606e-05,1.885369532428356,0.06300800201625606,7158070443,5287523.47,5350987.88,0.781341,22.69150629053827
000521,2021,2021-12-31,101562,C38,13,10,2674,79847,0.0037397157816005983,0.00016281137675804976,3.7397157816005984,0.16281137675804977,7334572477,3209629.25,3240614.77,-0.386139,22.7158649616348
000521,2022,2022-12-31,101562,C38,8,6,2501,74904,0.0023990403838464614,0.00010680337498664957,2.3990403838464616,0.10680337498664957,9060905093,3687155.09,3717435.48,0.160763,22.927234852011626
000521,2023,2023-12-31,101562,C38,2,2,2651,76009,0.0007544322897019992,2.6312673499190884e-05,0.7544322897019993,0.026312673499190885,5883719451,4928009.14,4973675.85,0.35867,22.49545495873923
000521,2024,2024-12-31,101562,C38,2,2,2590,75028,0.0007722007722007722,2.6656714826464785e-05,0.7722007722007722,0.026656714826464784,8039428734,7141822.5,7194948.47,0.502664,22.807623864752216
000523,2020,2020-12-31,101780,C26,0,0,3229,74399,0.0,0.0,0.0,0.0,2779714808,2558910.01,2560335.15,-0.446694,21.745614172695934
000523,2021,2021-12-31,101780,C26,0,0,3391,78915,0.0,0.0,0.0,0.0,2369378554,5249710.89,5385483.25,-0.181373,21.58589354462942
000523,2022,2022-12-31,101780,C26,1,1,2917,71620,0.00034281796366129587,1.3962580284836637e-05,0.34281796366129585,0.013962580284836637,3604662593,5287049.52,6191693.31,0.149701,22.005494009405776
000523,2023,2023-12-31,101780,C26,2,2,2908,77449,0.000687757909215956,2.5823445105811566e-05,0.687757909215956,0.025823445105811565,3731830373,4323280.56,5763370.97,-0.182292,22.040164667130057
000523,2024,2024-12-31,101780,C26,2,2,2768,69130,0.000722543352601156,2.8930999566035007e-05,0.722543352601156,0.028930999566035006,4195693444,5474195.06,5598178.81,-0.028662,22.157324465945948
000524,2020,2020-12-31,101781,L72,3,3,2601,66548,0.0011534025374855825,4.508024283224139e-05,1.1534025374855825,0.04508024283224139,2245404766,5300806.35,5301350.0,0.071963,21.532151638993735
000524,2021,2021-12-31,101781,L72,7,7,2738,70165,0.002556610664718773,9.976484001995297e-05,2.556610664718773,0.09976484001995298,640680645,4992543.9,4993054.05,-0.058154,20.27804167856754
000524,2022,2022-12-31,101781,L72,0,0,2721,73088,0.0,0.0,0.0,0.0,4478739414,8034278.64,8035801.08,0.609396,22.222607463198006
000524,2023,2023-12-31,101781,L72,2,2,2644,68631,0.0007564296520423601,2.9141350118751002e-05,0.7564296520423601,0.029141350118751002,1887958074,5970427.24,5971558.6,-0.256881,21.358761698385027
000524,2024,2024-12-31,101781,L72,8,8,2713,71441,0.002948765204570586,0.00011198051539032209,2.948765204570586,0.1119805153903221,3799138824,6485359.41,6487619.22,0.08642,22.058040252995426
000525,2020,2020-12-31,101782,C26,0,0,2590,64019,0.0,0.0,0.0,0.0,4045198674,3475814.71,3513675.88,-0.377572,22.120796502443536
000525,2021,2021-12-31,101782,C26,2,2,3054,72137,0.0006548788474132286,2.7725023219706946e-05,0.6548788474132285,0.027725023219706945,3434889420,5055730.49,5110801.28,0.454545,21.957250570253937
000525,2022,2022-12-31,101782,C26,3,3,2651,68579,0.001131648434552999,4.3745169804167454e-05,1.131648434552999,0.043745169804167455,3946801379,6664372.0,6736965.33,0.318182,22.096171310597573
000525,2023,2023-12-31,101782,C26,4,4,2854,71015,0.001401541695865452,5.632612828275716e-05,1.4015416958654519,0.05632612828275716,1526675034,4952664.44,4953992.61,-0.264655,21.14635802783042
000525,2024,2024-12-31,101782,C26,7,7,3207,80972,0.002182725288431556,8.644963691152497e-05,2.182725288431556,0.08644963691152498,2121980230,5910786.84,7749223.4,-0.220638,21.475615560883686
000526,2020,2020-12-31,107623,P82,11,11,2839,60516,0.0038746037337090526,0.00018177011038403068,3.8746037337090526,0.18177011038403068,431186745,5039661.66,5039661.66,0.684566,19.882051839609847
000526,2021,2021-12-31,107623,P82,5,5,3121,71005,0.0016020506247997437,7.041757622702627e-05,1.6020506247997437,0.07041757622702627,817527518,2122462.57,2236313.84,-0.637526,20.521795122554437
000526,2022,2022-12-31,107623,P82,5,5,2924,66120,0.001709986320109439,7.562008469449486e-05,1.7099863201094392,0.07562008469449487,1366284439,2102064.36,2102064.36,-0.060032,21.035360804822584
000526,2023,2023-12-31,107623,P82,2,2,3224,72753,0.0006203473945409429,2.749027531510728e-05,0.6203473945409429,0.02749027531510728,1465773947,5886957.82,6105014.2,1.80056,21.105649232068444
000526,2024,2024-12-31,107623,P82,28,19,2948,68168,0.006445047489823609,0.00041074991198216174,6.445047489823609,0.41074991198216176,798925290,5005287.59,5182831.26,-0.158632,20.498777996229947
000528,2020,2020-12-31,101693,C35,0,0,2339,60117,0.0,0.0,0.0,0.0,6003764208,10765196.58,10862781.33,0.082133,22.515652477627995
000528,2021,2021-12-31,101693,C35,7,7,2755,76218,0.002540834845735027,9.184182214175129e-05,2.540834845735027,0.0918418221417513,6528897821,11313413.61,11374107.15,0.085598,22.599503979158637
000528,2022,2022-12-31,101693,C35,4,3,2589,69956,0.0011587485515643105,5.7178798101663906e-05,1.1587485515643106,0.05717879810166391,2263611114,5638303.68,11495517.55,-0.216602,21.540227213540433
000528,2023,2023-12-31,101693,C35,7,6,2873,77440,0.002088409328228333,9.039256198347107e-05,2.088409328228333,0.09039256198347106,3399053636,9523167.23,13151126.92,0.163265,21.946762887765363
000528,2024,2024-12-31,101693,C35,15,11,2498,68247,0.004403522818254604,0.00021978988087388457,4.403522818254604,0.21978988087388457,8044352189,17297432.74,24245507.19,0.818795,22.80823609084218
000529,2020,2020-12-31,101772,C13,1,1,2786,62055,0.0003589375448671931,1.611473692691967e-05,0.35893754486719315,0.01611473692691967,2298766548,3863816.08,3958098.44,0.00438,21.555638532986855
000529,2021,2021-12-31,101772,C13,1,1,2918,66200,0.0003427004797806717,1.5105740181268882e-05,0.3427004797806717,0.015105740181268881,910601953,3590271.58,3677879.08,-0.054572,20.62961642670056
000529,2022,2022-12-31,101772,C13,0,0,2669,61550,0.0,0.0,0.0,0.0,2984709156,4997885.99,5119841.19,0.415873,21.816768144203024
000529,2023,2023-12-31,101772,C13,3,3,2728,56986,0.0010997067448680353,5.2644509177692766e-05,1.0997067448680353,0.05264450917769276,2693362155,3869514.92,3963936.34,-0.208666,21.714056122239192
000529,2024,2024-12-31,101772,C13,1,1,2970,62774,0.0003367003367003367,1.593016216905088e-05,0.3367003367003367,0.015930162169050882,2400450778,3362317.82,3444362.95,-0.108984,21.598922381246815
000530,2020,2020-12-31,101774,C34,0,0,1916,41715,0.0,0.0,0.0,0.0,2372051735,2909456.63,2924322.78,0.244275,21.58702112897388
000530,2021,2021-12-31,101774,C34,0,0,2020,46562,0.0,0.0,0.0,0.0,3272937496,3393614.46,3411709.91,0.168724,21.908953735735604
000530,2022,2022-12-31,101774,C34,1,1,2105,52402,0.00047505938242280285,1.9083241097668028e-05,0.4750593824228028,0.019083241097668027,12985729129,2679912.16,2695672.03,-0.208113,23.28711683219819
000530,2023,2023-12-31,101774,C34,0,0,2064,51471,0.0,0.0,0.0,0.0,4056277537,3204222.21,3213144.79,0.194196,22.123531527422905
000530,2024,2024-12-31,101774,C34,0,0,1969,49051,0.0,0.0,0.0,0.0,6066691143,3606110.24,3616292.17,0.131086,22.526079177078188
000531,2020,2020-12-31,101792,D44,0,0,1862,43760,0.0,0.0,0.0,0.0,1900045611,6576795.07,6576795.07,0.411936,21.36514372914645
000531,2021,2021-12-31,101792,D44,1,1,2002,50842,0.0004995004995004995,1.966877778214862e-05,0.4995004995004995,0.01966877778214862,2079602821,6398673.54,6398673.54,-0.001042,21.455442761464642
000531,2022,2022-12-31,101792,D44,2,1,2023,52425,0.0004943153732081067,3.8149737720553174e-05,0.4943153732081067,0.038149737720553176,2223973805,5080574.19,5080574.19,-0.186724,21.52256143538769
000531,2023,2023-12-31,101792,D44,0,0,2015,53471,0.0,0.0,0.0,0.0,1377144257,5499844.88,6966974.91,0.093851,21.043277813732953
000531,2024,2024-12-31,101792,D44,0,0,2293,61172,0.0,0.0,0.0,0.0,1942373909,5240132.71,5998471.67,-0.124066,21.387176726902343
000532,2020,2020-12-31,101793,S90,1,1,2419,59986,0.00041339396444811904,1.667055646317474e-05,0.41339396444811904,0.01667055646317474,2289775968,4026403.02,4039981.74,-0.011775,21.551719819595874
000532,2021,2021-12-31,101793,S90,1,1,2393,60435,0.0004178854993731718,1.654670306941342e-05,0.41788549937317176,0.01654670306941342,2111349020,4091677.47,4105476.33,0.021331,21.470592926585017
000532,2022,2022-12-31,101793,S90,0,0,2297,56720,0.0,0.0,0.0,0.0,1126532782,3700030.76,3712508.82,-0.09068,20.842410419055383
000532,2023,2023-12-31,101793,S90,1,1,2249,55628,0.00044464206313917296,1.7976558567627815e-05,0.444642063139173,0.017976558567627816,1267646706,4119161.45,4133053.0,0.118849,20.96042803189931
000532,2024,2024-12-31,101793,S90,2,2,2388,57492,0.0008375209380234506,3.478744868851319e-05,0.8375209380234506,0.03478744868851319,5170731672,4534856.65,4550150.09,0.106339,22.366280038277324
000533,2020,2020-12-31,101794,C38,0,0,2319,50944,0.0,0.0,0.0,0.0,3902810187,2082103.3,2100080.64,0.105455,22.084962691628196
000533,2021,2021-12-31,101794,C38,0,0,2298,50980,0.0,0.0,0.0,0.0,5292470360,3212192.26,3239927.04,0.542763,22.389550960768666
000533,2022,2022-12-31,101794,C38,0,0,2485,57383,0.0,0.0,0.0,0.0,7243110464,2588931.07,2611284.48,-0.19403,22.703316573320397
000533,2023,2023-12-31,101794,C38,2,2,2563,58416,0.0007803355442840422,3.423719528896193e-05,0.7803355442840422,0.03423719528896193,3009239954,3212192.26,3239927.04,0.240741,21.824953377177508
000533,2024,2024-12-31,101794,C38,8,8,2673,63007,0.0029928918817807705,0.0001269700192042154,2.9928918817807704,0.1269700192042154,4516099059,4150508.54,4186344.96,0.292111,22.23091441833426
000534,2020,2020-12-31,102275,C27,0,0,2174,54949,0.0,0.0,0.0,0.0,1456318364,6723823.91,6727620.11,0.479526,21.099177420099107
000534,2021,2021-12-31,102275,C27,0,0,2398,61490,0.0,0.0,0.0,0.0,1031032516,8817646.27,8893092.94,0.315789,20.75382658076613
000534,2022,2022-12-31,102275,C27,0,0,2277,58864,0.0,0.0,0.0,0.0,1388134524,6943072.59,7058785.65,-0.21126,21.0512266143634
000534,2023,2023-12-31,102275,C27,0,0,2434,64026,0.0,0.0,0.0,0.0,1255106706,6472863.9,6663299.51,-0.068085,20.950486431413704
000534,2024,2024-12-31,102275,C27,0,0,2543,69254,0.0,0.0,0.0,0.0,1301306159,6429051.76,6565200.59,-0.007639,20.98663433546359
000536,2020,2020-12-31,101903,C39,8,5,2437,64350,0.002051702913418137,0.00012432012432012432,2.051702913418137,0.12432012432012432,8848707505,8068200.95,8076815.78,0.081481,22.903537240780935
000536,2021,2021-12-31,101903,C39,19,14,2373,59329,0.0058997050147492625,0.0003202481080078882,5.899705014749262,0.3202481080078882,5458398871,6797182.99,6804440.7,-0.157534,22.4204213368115
000536,2022,2022-12-31,101903,C39,18,14,2385,59994,0.005870020964360587,0.00030003000300030005,5.870020964360587,0.3000300030003,4955971006,5194595.13,5200141.67,-0.235772,22.323858950615485
000536,2023,2023-12-31,101903,C39,9,8,2332,56283,0.003430531732418525,0.0001599061883694899,3.4305317324185247,0.1599061883694899,26958342287,10803652.64,10815188.26,1.079787,24.017558633266237
000536,2024,2024-12-31,101903,C39,9,8,2447,57646,0.0032693093583980384,0.00015612531658744751,3.2693093583980386,0.15612531658744752,31861547706,12461502.15,12474807.94,0.153453,24.184665718622558
000537,2020,2020-12-31,102273,K70,2,2,2490,67452,0.0008032128514056225,2.965071458222143e-05,0.8032128514056225,0.029650714582221432,2444890352,10855921.47,11678004.91,-0.15444,21.61726611346889
000537,2021,2021-12-31,102273,K70,2,2,2807,79585,0.0007125044531528322,2.5130363762015455e-05,0.7125044531528322,0.025130363762015457,4080041937,41726907.09,44886749.35,2.883573,22.129373104231224
000537,2022,2022-12-31,102273,K70,0,0,2967,76255,0.0,0.0,0.0,0.0,7359314832,24641149.13,24641149.13,-0.446888,22.71923267201135
000537,2023,2023-12-31,102273,K70,4,4,3013,68375,0.001327580484566877,5.850091407678245e-05,1.3275804845668768,0.05850091407678245,2256199023,17936074.53,17936074.53,-0.26455,21.536947386549237
000537,2024,2024-12-31,102273,K70,2,2,3260,79773,0.0006134969325153375,2.5071139357928122e-05,0.6134969325153374,0.02507113935792812,2768291373,18847361.47,18847413.45,-0.034268,21.741496134335254
000538,2020,2020-12-31,102274,C27,7,5,2804,71644,0.001783166904422254,9.770532075261013e-05,1.783166904422254,0.09770532075261013,1651664592,68406166.32,145113016.81,0.303813,21.22504946055997
000538,2021,2021-12-31,102274,C27,12,9,3221,85010,0.0027941633033219497,0.00014115986354546525,2.7941633033219495,0.14115986354546525,1902628511,63198183.56,133861668.63,-0.044454,21.366502194433238
000538,2022,2022-12-31,102274,C27,20,17,3316,89811,0.005126658624849216,0.0002226898709512198,5.126658624849216,0.22268987095121978,1512374384,91574566.8,97677448.16,-0.257487,21.136946693180658
000538,2023,2023-12-31,102274,C27,24,22,3062,76817,0.007184846505551927,0.00031243084213129904,7.184846505551927,0.312430842131299,1542687848,87728679.94,88315794.28,-0.067881,21.15679208850077
000538,2024,2024-12-31,102274,C27,14,14,3140,78938,0.0044585987261146496,0.00017735437938635386,4.45859872611465,0.17735437938635387,2400125671,106075532.1,106966543.05,0.286673,21.598786936262734
000539,2020,2020-12-31,102276,D44,0,0,2791,70286,0.0,0.0,0.0,0.0,1737079578,9909154.74,17273278.83,-0.02439,21.275471137203155
000539,2021,2021-12-31,102276,D44,0,0,2695,70655,0.0,0.0,0.0,0.0,5252629953,15706550.05,27379037.31,0.615979,22.381994731738622
000539,2022,2022-12-31,102276,D44,1,1,2487,64014,0.0004020908725371934,1.5621582778767144e-05,0.4020908725371934,0.015621582778767143,7599571641,14174215.48,24707911.72,-0.097561,22.75135771975551
000539,2023,2023-12-31,102276,D44,1,1,2636,68369,0.00037936267071320183,1.462651201567962e-05,0.37936267071320184,0.01462651201567962,8571531660,12488628.21,21769673.57,-0.118919,22.87171227715754
000539,2024,2024-12-31,102276,D44,0,0,2581,70806,0.0,0.0,0.0,0.0,8183497471,11569151.82,20166998.22,-0.06953,22.825385459995886
000541,2020,2020-12-31,101564,C38,3,3,2348,52549,0.0012776831345826234,5.708957354088565e-05,1.2776831345826234,0.05708957354088565,2841986428,6652838.74,6734487.76,0.303061,21.76776909145158
000541,2021,2021-12-31,101564,C38,5,4,2845,70350,0.00140597539543058,7.107320540156361e-05,1.40597539543058,0.07107320540156362,1451921822,6062667.56,6137073.52,-0.072581,21.096153910990452
000541,2022,2022-12-31,101564,C38,7,6,2868,75787,0.0020920502092050207,9.236412577354956e-05,2.092050209205021,0.09236412577354956,2427517774,5197925.11,5250893.16,-0.111504,21.61013508045104
000541,2023,2023-12-31,101564,C38,6,6,3041,79314,0.0019730351857941467,7.564868749527195e-05,1.9730351857941466,0.07564868749527195,4475273465,7025731.98,8339354.64,0.371951,22.22183329652678
000541,2024,2024-12-31,101564,C38,11,11,2815,71199,0.003907637655417406,0.000154496551917864,3.9076376554174064,0.15449655191786402,3750265348,7419817.28,7775049.12,-0.049624,22.04509243415871
000543,2020,2020-12-31,101566,D44,0,0,2547,52825,0.0,0.0,0.0,0.0,4224983340,7483855.19,9475488.72,-0.073491,22.164281154789194
000543,2021,2021-12-31,101566,D44,2,2,2654,55355,0.0007535795026375283,3.613043085538795e-05,0.7535795026375283,0.036130430855387946,9153299007,9954601.64,12603760.12,0.348325,22.93738019857468
000543,2022,2022-12-31,101566,D44,2,2,2517,55655,0.0007945967421533572,3.593567514149672e-05,0.7945967421533572,0.03593567514149672,10209039936,10155547.72,10155547.72,-0.194245,23.046539433066084
000543,2023,2023-12-31,101566,D44,2,2,2488,65463,0.0008038585209003215,3.0551609306020195e-05,0.8038585209003215,0.030551609306020196,7790239047,14190564.45,14190564.45,0.408036,22.776137382879426
000543,2024,2024-12-31,101566,D44,2,2,2560,63385,0.00078125,3.1553206594620176e-05,0.78125,0.03155320659462017,8172071175,17930888.95,17930888.95,0.298882,22.823988223604434
000544,2020,2020-12-31,102818,D46,0,0,1891,43898,0.0,0.0,0.0,0.0,1794150854,6832538.26,6832538.26,0.159744,21.307797685676526
000544,2021,2021-12-31,102818,D46,1,1,2102,51404,0.0004757373929590866,1.945373900863746e-05,0.4757373929590866,0.01945373900863746,1082342333,6237980.72,6237980.72,-0.051355,20.802393357348418
000544,2022,2022-12-31,102818,D46,1,1,2077,53556,0.00048146364949446316,1.8672044215400703e-05,0.48146364949446313,0.018672044215400703,2695163593,6160005.96,6160005.96,0.026563,21.714724742247963
000544,2023,2023-12-31,102818,D46,0,0,2199,59502,0.0,0.0,0.0,0.0,1879138636,6764310.35,6764310.35,0.121835,21.354079336986985
000544,2024,2024-12-31,102818,D46,5,5,2291,61923,0.002182453077258839,8.074544191980362e-05,2.182453077258839,0.08074544191980362,2060354545,8508995.58,8508995.58,0.283862,21.44614391464746
000545,2020,2020-12-31,101568,C26,2,1,2291,41786,0.00043649061545176777,4.786292059541473e-05,0.43649061545176776,0.04786292059541473,7063440048,3338722.77,3434179.17,0.151316,22.678198028844566
000545,2021,2021-12-31,101568,C26,2,1,2251,43026,0.000444247001332741,4.6483521591595777e-05,0.444247001332741,0.04648352159159578,13198584024,3941612.38,3947332.38,0.149425,23.303375389951476
000545,2022,2022-12-31,101568,C26,2,1,2253,45684,0.0004438526409232135,4.3779003589878295e-05,0.44385264092321347,0.043779003589878296,9156602367,3458764.87,3463784.17,-0.1225,22.9377410263004
000545,2023,2023-12-31,101568,C26,2,1,2646,54248,0.0003779289493575208,3.686771862557145e-05,0.3779289493575208,0.03686771862557145,1881472161,2985771.38,2990104.28,-0.136752,21.355320372246535
000545,2024,2024-12-31,101568,C26,2,1,3065,63034,0.0003262642740619902,3.172890820826855e-05,0.3262642740619902,0.03172890820826855,6202046946,2148178.75,2151296.15,-0.280528,22.54814522725097
000546,2020,2020-12-31,101803,N77,0,0,2537,64206,0.0,0.0,0.0,0.0,1907897232,5177229.94,5374125.86,-0.247525,21.369267547410832
000546,2021,2021-12-31,101803,N77,0,0,2613,70481,0.0,0.0,0.0,0.0,4957943821,9593655.08,10485901.75,0.793883,22.324256939716676
000546,2022,2022-12-31,101803,N77,0,0,2640,70668,0.0,0.0,0.0,0.0,7375490527,8623020.9,9463077.38,-0.096054,22.72142824923164
000546,2023,2023-12-31,101803,N77,1,1,2886,75702,0.0003465003465003465,1.3209690629045468e-05,0.3465003465003465,0.013209690629045468,5027127912,6012443.96,6580707.58,-0.302805,22.33811466652907
000546,2024,2024-12-31,101803,N77,1,1,2511,63671,0.00039824771007566706,1.5705737305837823e-05,0.39824771007566706,0.01570573730583782,7564458741,3440345.81,3839395.07,-0.416568,22.746726633973406
000547,2020,2020-12-31,101804,C39,18,13,2907,73894,0.004471964224286206,0.00024359217257152136,4.471964224286206,0.24359217257152135,9424043036,33148639.23,44149095.27,1.699413,22.9665300305897
000547,2021,2021-12-31,101804,C39,27,24,3012,75066,0.00796812749003984,0.0003596834785388858,7.968127490039841,0.35968347853888577,9110230470,20574181.06,26781541.37,-0.391455,22.93266384658104
000547,2022,2022-12-31,101804,C39,28,12,2858,70988,0.004198740377886634,0.0003944328618921508,4.198740377886634,0.3944328618921508,10292309168,14809416.76,15058603.2,-0.436287,23.05466277065433
000547,2023,2023-12-31,101804,C39,12,8,2783,63303,0.002874595759971254,0.0001895644756172693,2.874595759971254,0.1895644756172693,5472859166,13294495.33,13379179.41,-0.104888,22.4230670164548
000547,2024,2024-12-31,101804,C39,23,10,2751,61277,0.0036350418029807343,0.000375344745989523,3.635041802980734,0.375344745989523,7036186645,11610843.59,11684803.05,-0.126643,22.67433219075811
000548,2020,2020-12-31,101805,G54,0,0,1957,42932,0.0,0.0,0.0,0.0,1694279186,2021714.68,2021824.03,-0.033413,21.250523228923747
000548,2021,2021-12-31,101805,G54,1,1,1825,39974,0.000547945205479452,2.501626056937009e-05,0.547945205479452,0.025016260569370088,989287811,2001747.13,2001855.4,-0.004938,20.712495860395464
000548,2022,2022-12-31,101805,G54,0,0,1826,41452,0.0,0.0,0.0,0.0,4901328691,2630725.03,2630867.32,0.319202,22.312772166937975
000548,2023,2023-12-31,101805,G54,0,0,1972,44823,0.0,0.0,0.0,0.0,2674287123,2720579.02,2720726.17,0.037951,21.70694868607716
000548,2024,2024-12-31,101805,G54,0,0,2127,50037,0.0,0.0,0.0,0.0,3626402840,2570822.38,2570961.43,-0.038532,22.01150704101218
000550,2020,2020-12-31,107584,C36,5,4,2083,45901,0.0019203072491598655,0.00010893008866909217,1.9203072491598654,0.10893008866909218,2765256100,10701079.62,10716576.96,0.500725,21.740399090054662
000550,2021,2021-12-31,107584,C36,3,2,2181,48682,0.0009170105456212746,6.162441970338113e-05,0.9170105456212746,0.06162441970338113,2425718241,8456134.14,8468380.34,-0.041376,21.60939349975059
000550,2022,2022-12-31,107584,C36,3,2,2096,46821,0.0009541984732824427,6.407381303261357e-05,0.9541984732824427,0.06407381303261357,2178232487,6962959.97,6973044.02,-0.16027,21.50177959956212
000550,2023,2023-12-31,107584,C36,3,3,2196,48820,0.001366120218579235,6.145022531749283e-05,1.366120218579235,0.06145022531749283,2391857316,9866353.93,9880642.42,0.448548,21.59533602117205
000550,2024,2024-12-31,107584,C36,9,6,2042,46567,0.002938295788442703,0.00019326991216956214,2.9382957884427032,0.19326991216956213,3781546236,12157961.1,12175568.3,0.268208,22.053398820344142
000551,2020,2020-12-31,101687,S90,0,0,2202,54008,0.0,0.0,0.0,0.0,3073095508,3268656.91,3268656.91,0.223054,21.84595119966385
000551,2021,2021-12-31,101687,S90,0,0,2256,56536,0.0,0.0,0.0,0.0,2031498330,4224849.08,4224849.08,0.304774,21.432039451831294
000551,2022,2022-12-31,101687,S90,0,0,2374,60245,0.0,0.0,0.0,0.0,1642221256,3428689.07,3462149.78,-0.188447,21.219315587376354
000551,2023,2023-12-31,101687,S90,0,0,2461,62947,0.0,0.0,0.0,0.0,1081125359,4188841.84,4229720.91,0.229872,20.801268335577365
000551,2024,2024-12-31,101687,S90,4,4,2660,67248,0.0015037593984962407,5.948132286462051e-05,1.5037593984962407,0.05948132286462051,2484171341,4799974.45,4831172.69,0.148997,21.633204976899624
000552,2020,2020-12-31,101813,B06,0,0,2503,55790,0.0,0.0,0.0,0.0,6543915334,7330809.45,7341177.07,0.282946,22.60180149835754
000552,2021,2021-12-31,101813,B06,0,0,2567,57159,0.0,0.0,0.0,0.0,13371529765,8099318.98,8110535.3,0.137072,23.316393639316093
000552,2022,2022-12-31,101813,B06,0,0,2827,74828,0.0,0.0,0.0,0.0,15947933147,7864360.53,7874569.01,-0.075362,23.492595074583143
000552,2023,2023-12-31,101813,B06,0,0,2962,73604,0.0,0.0,0.0,0.0,6093676561,7639063.01,16322969.28,0.015924,22.53051744127371
000552,2024,2024-12-31,101813,B06,0,0,3134,74904,0.0,0.0,0.0,0.0,13817539860,10245878.46,14717445.98,-0.065574,23.349204626487506
000553,2020,2020-12-31,101814,C26,0,0,3431,78718,0.0,0.0,0.0,0.0,1345155840,17024667.55,17024702.74,-0.2168,21.01977571020266
000553,2021,2021-12-31,101814,C26,0,0,3412,79013,0.0,0.0,0.0,0.0,1288182029,18374449.37,18374487.35,0.08133,20.976497782282514
000553,2022,2022-12-31,101814,C26,0,0,3054,67107,0.0,0.0,0.0,0.0,1677747253,19702460.52,19702501.25,0.073223,21.240717810285442
000553,2023,2023-12-31,101814,C26,0,0,2889,64422,0.0,0.0,0.0,0.0,978627238,15108848.18,15108879.41,-0.230166,20.70166137109368
000553,2024,2024-12-31,101814,C26,0,0,3011,66909,0.0,0.0,0.0,0.0,2190920590,14542810.64,14542840.7,-0.037464,21.507587653635024
000554,2020,2020-12-31,101815,F51,1,1,2241,39429,0.0004462293618920125,2.536204316619747e-05,0.44622936189201245,0.02536204316619747,3198842585,1599285.23,2120298.54,-0.1,21.886054889450808
000554,2021,2021-12-31,101815,F51,1,1,2421,44228,0.0004130524576621231,2.261011124174731e-05,0.4130524576621231,0.02261011124174731,2321841886,1932922.97,2562628.4,0.210884,21.565626624449727
000554,2022,2022-12-31,101815,F51,1,1,2380,45904,0.0004201680672268908,2.178459393516905e-05,0.42016806722689076,0.021784593935169048,5420973139,2005441.7,2658787.05,0.037523,22.413541182406952
000554,2023,2023-12-31,101815,F51,0,0,2334,42639,0.0,0.0,0.0,0.0,2804945754,2092477.14,2774177.44,0.046112,21.75465003705315
000554,2024,2024-12-31,101815,F51,0,0,2065,40746,0.0,0.0,0.0,0.0,4985837692,2154159.99,2855912.31,0.036915,22.3298672689708
000555,2020,2020-12-31,101816,I65,32,30,2706,75749,0.011086474501108648,0.0004224478210933478,11.086474501108649,0.4224478210933478,6075100496,14964118.87,15124416.82,0.049223,22.527464368752245
000555,2021,2021-12-31,101816,I65,63,46,2686,76440,0.01712583767684289,0.0008241758241758242,17.125837676842888,0.8241758241758241,2469626401,12343090.82,12462349.12,-0.176129,21.627332721895208
